municipio,ano,NDVI_mean,NDVI_max,EVI_mean,EVI_max,precip_total,temp_mean,temp_max,srad_mean,etp_total,cod_ibge7,rendimento_kg_ha
Ulianopolis,2016,0.5611337039543097,0.876758968342817,0.3748834848883983,0.6495340885327742,1390.4497773347769,26.91839196871919,31.44824728285389,18.23339872232281,2992.1743920338995,1508126,3300.0
Uruara,2016,0.5143793114305785,0.8857987406267952,0.36287237204636075,0.6701711944050226,1277.5852178921093,26.277928406724815,30.518766400826475,16.86722416530049,3491.633412565493,1508159,3000.0
Abel Figueiredo,2017,0.6516535937847596,0.8719268103878992,0.4811703675627659,0.6959756555189558,2128.432101781151,25.842564019098205,29.783021726039703,17.268059637149612,1511.1090492209942,1500131,3600.0
Agua Azul Do Norte,2017,0.699253163079012,0.865475719610726,0.4900955653041633,0.6838933523141181,1684.1452981485934,25.038996029726864,28.93521738464493,17.378473840002943,1217.7201404989837,1500347,3500.0
Altamira,2017,0.6639456179736146,0.8982554155943725,0.44945435689908286,0.688770792888603,2069.3691450670813,25.044643591354895,29.22356791592021,16.526297394334126,2419.1918212008854,1500602,3000.0
Belterra,2017,0.4334669512456001,0.7016032531729403,0.29682586897137236,0.5310006607826735,1974.14906990728,26.15302864482901,28.904023144840203,16.156035751252656,1257.3991739139522,1501451,3000.0
Conceicao Do Araguaia,2017,0.7068833569112158,0.8139831570436608,0.4572894076642831,0.6001593159414185,1496.2134909649455,26.286412802255754,30.343803115479638,18.106093787386666,1290.4081112961214,1502707,3000.0
Cumaru Do Norte,2017,0.7507834491223602,0.872658336721162,0.5125098567458815,0.6685911405824942,1825.9736872897622,24.774457899418923,29.029163754358674,17.45861824027652,1917.16973049618,1502764,2700.0
Dom Eliseu,2017,0.6326649415871178,0.8945332858827532,0.4387039416683993,0.6911098626213957,2376.374843781728,25.701370443803043,30.106249263766458,16.94242191336876,2662.222210744756,1502939,3300.0
Floresta Do Araguaia,2017,0.6818157499582777,0.8090818555325217,0.46073940831618204,0.6090689404236618,1551.4736702869002,26.108763066094355,30.00135828776757,17.672373102664885,1244.3461924648443,1503044,2000.0
Goianesia Do Para,2017,0.597512509925497,0.8424872512118768,0.41673263722544074,0.6392050100565241,2778.9702240382735,26.168313772541694,30.189816691824262,16.49278332556105,2260.792556967324,1503093,1500.0
Ipixuna Do Para,2017,0.6425309123618773,0.8864911359824362,0.4319505770333464,0.6696871544529035,2634.1969293535317,26.233366007542735,30.84040871346192,16.698358640120993,2957.7261406517714,1503457,3600.0
Maraba,2017,0.5955429285399537,0.8741430896248042,0.42933505945687395,0.6705084322117807,1884.6344145137482,25.31780456518998,29.142380780664464,16.379473464349626,1554.0804197201205,1504208,3100.0
Novo Progresso,2017,0.7285914307950871,0.8961689416688472,0.48077986060051947,0.6720001912220258,2057.500384176991,24.797274008133705,29.194033894968584,17.2755221956499,2438.971414038261,1505031,3300.0
Paragominas,2017,0.6343116380584659,0.8962476063197264,0.42863883422627513,0.6831388168690218,2383.2822014491658,26.065698827437387,30.63780448689052,16.788614828863075,3014.9793434019716,1505502,3600.0
Parauapebas,2017,0.663240037461818,0.9027507856930242,0.464589180326174,0.6984995067646029,1782.466022107888,24.62468728977326,28.46351402569389,16.51467820170642,1559.0843142484841,1505536,2700.0
Pau D'arco,2017,0.7101960984806626,0.8421682643009403,0.47806093590849286,0.6288504579806298,1690.167267175384,25.689295335280985,29.661555954623132,17.594294813910455,1197.7402346872059,1505551,3000.0
Placas,2017,0.6042527002852023,0.8918090156202522,0.4173282081371223,0.6735843756124759,1956.5966168424625,25.049599519658734,29.155395062629598,15.896393129605297,2003.9030230649523,1505650,2700.0
Redencao,2017,0.716717786387725,0.8346798459332877,0.4871870826187874,0.6335657508379506,1721.2223656179312,25.696729165722374,29.787985152786984,17.688962651582173,1287.0179399451324,1506138,3000.0
Rio Maria,2017,0.7126266552335933,0.840414715972891,0.5036374168897155,0.6604653892172937,1618.6639106888388,25.71533513988987,29.574508158553417,17.548448115807275,1192.4342476769928,1506161,3600.0
Rondon Do Para,2017,0.6392754497017855,0.8874196594155436,0.44571822181100174,0.6750862270082758,2472.798154216137,25.61543543616221,29.87950780540495,16.871664674121476,2178.360909303887,1506187,3600.0
Ruropolis,2017,0.6328896297552978,0.8962229895402497,0.43694809936723883,0.6920352033620201,2002.624030603644,25.04221458181448,29.091926226321938,15.911847716405857,1920.0851019100999,1506195,1349.0
Santa Maria Das Barreiras,2017,0.7237597725541866,0.8271717396859989,0.4866916751322503,0.6270085523203205,1636.352214043547,25.722205031659822,29.88331668205114,17.869992090879908,1697.7680204303533,1506583,2880.0
Santana Do Araguaia,2017,0.7427839500354557,0.8397446782657287,0.5008408147261618,0.6443450394476683,1688.8978168870576,25.722416345069544,29.995654718265463,17.913008716274348,1979.8729835032325,1506708,2820.0
Santarem,2017,0.5220808768911286,0.7974388329549672,0.3456271363234433,0.5841300537765194,2003.2189128746911,26.03251118117281,29.211981893038633,16.183563169486796,1762.507759433494,1506807,3000.0
Sao Joao Do Araguaia,2017,0.5904332945730038,0.8080763422026775,0.4179201375942782,0.6162863933091813,2006.9278941589332,26.25530861992737,29.89637627745355,17.185390151306088,1288.8995898712562,1507508,2800.0
Tailandia,2017,0.6496480743520442,0.8934486616932288,0.437965752079985,0.6726007477618259,2882.202165528724,26.231048521325086,30.86383071187595,16.763116516365915,3164.974641732251,1507953,1500.0
Tracuateua,2017,0.5979613385689567,0.8462943425948983,0.40641099075823106,0.6405805231275736,2293.9816571452207,26.135048720802683,29.280139443963886,15.690691044509498,1585.949125793733,1508035,2400.0
Ulianopolis,2017,0.6387288275910795,0.8837971166077305,0.4497533833957768,0.693456047726264,2172.158881893333,25.980808933085076,30.365711639291785,16.913450892517087,2320.655328885084,1508126,3600.0
Uruara,2017,0.5679366000858171,0.8900531819046863,0.3991447909687512,0.6769094766450586,2137.651770760344,25.06389261256959,29.156549971085646,15.47705286566848,2303.0376059733635,1508159,3000.0
Abel Figueiredo,2018,0.674387781147581,0.8746361254308759,0.47857055143870747,0.6796707453723547,1975.3171347117236,25.743586963510925,29.704200059259353,17.305529285030577,1555.8678756311926,1500131,3000.0
Agua Azul Do Norte,2018,0.7055352920524532,0.878148965352152,0.4924997492935637,0.6872000435676636,1776.2156035063488,24.89777339990533,28.80047549005756,17.728211403811475,1262.8081683443932,1500347,3600.0
Altamira,2018,0.6924759769758213,0.8999506330198551,0.4755312803790572,0.7136876358614637,1840.7423874583135,24.93262257384415,29.168776288825455,16.749156433080692,2543.85752387726,1500602,3000.0
Belterra,2018,0.4678336675189364,0.7124632064810135,0.31965494853016546,0.5492482651157345,1695.2044647321095,26.370435011033546,29.11438716296062,16.584079796176916,1401.7012141109856,1501451,3000.0
Conceicao Do Araguaia,2018,0.6817213303717864,0.8264558747792037,0.43272154604107943,0.6098570295946872,1847.5014396650045,26.18753061635223,30.22534364292066,18.3335635247458,1333.2049040859006,1502707,2000.0
Cumaru Do Norte,2018,0.7627099664574528,0.8778449767677082,0.5156778314646965,0.6719270074818289,1857.6742788818935,24.56958168320752,28.79376619085929,17.558895779035513,1940.2630325246787,1502764,2000.0
Dom Eliseu,2018,0.6275193923321307,0.8931832238188565,0.4362702085314571,0.7084315608977106,2121.162848138092,25.57392495233922,29.943339280870553,17.138877809889856,2737.4309333967435,1502939,3000.0
Floresta Do Araguaia,2018,0.65793021707133,0.8227477983407565,0.43349842472123035,0.6147596679339523,1801.4983538896904,26.011199377914487,29.969576541806585,18.111031291814466,1296.7057152240482,1503044,2600.0
Ipixuna Do Para,2018,0.6508926006376737,0.8898207018926216,0.43949522968630106,0.6765073197602467,2155.5320299402756,26.11484976405267,30.7033126123871,16.942813591230124,3081.5918347495126,1503457,3000.0
Maraba,2018,0.582330218706369,0.8722452531151528,0.4177950979535789,0.6787443473904659,1805.8099502917569,25.169047910014335,29.024324491014976,16.532659036424356,1602.127595046327,1504208,3100.0
Novo Progresso,2018,0.7147668608229719,0.8886397179609327,0.4761519157533662,0.6820533528865935,2167.638417060413,24.49275219255051,28.79335301088458,16.85170557859589,2381.3908516371216,1505031,3000.0
Paragominas,2018,0.6418281263939792,0.8991295897378055,0.43670741592435175,0.6915599926990846,1933.3890269840745,25.90706210199265,30.416943190770883,16.964233704206485,3089.604328264238,1505502,3000.0
Placas,2018,0.648250176738988,0.9060849180116758,0.44043448008714486,0.6915466965761581,1667.9861866944977,25.30232943251344,29.50275909169348,16.488048329295825,2375.101455147243,1505650,2700.0
Redencao,2018,0.7260851138447575,0.8459227151316975,0.4929684133248806,0.6488096761812063,1938.8382857179006,25.572349008643904,29.604951119498878,17.948035602419942,1318.788521145261,1506138,2000.0
Rio Maria,2018,0.6972703678127392,0.8555471051981649,0.4853711431426397,0.6704776949672522,1817.0804158754638,25.582409992937933,29.465695512790393,17.932911617656774,1229.846841155377,1506161,2400.0
Rondon Do Para,2018,0.653509822053476,0.8862776135125865,0.4566572509214039,0.693660638112006,2233.8237151045296,25.497576222933642,29.7721957707967,16.95772730834403,2245.4593720754033,1506187,3000.0
Ruropolis,2018,0.672366966511789,0.9033012791725259,0.4615210607487175,0.6985185332729047,1685.7506711242006,25.138279874632588,29.308676589029,16.274357298640997,2140.004074877037,1506195,1350.0
Santa Maria Das Barreiras,2018,0.7231711055337945,0.8365220572620743,0.4769316934413145,0.6266456065071602,1897.8872866896352,25.553430887960317,29.683686796091322,17.940005509430158,1723.9982280961644,1506583,3000.0
Santana Do Araguaia,2018,0.7306774003930939,0.8479695901932455,0.4853280134024573,0.6450083883920475,1774.7053061225458,25.512587537954822,29.695208794470144,17.940443982844336,2020.7680216726442,1506708,2800.0
Santarem,2018,0.5516529152268941,0.8016133950401864,0.36898431904489215,0.607393853070659,1685.0341178775504,26.297162760285715,29.53594966943599,16.651369953030386,2094.975529700407,1506807,3300.0
Sao Felix Do Xingu,2018,0.7262832246946459,0.896937051172519,0.5023096617404097,0.7092286507389886,1867.8381599283482,24.872130229586464,28.925453830509312,17.110602594234532,2081.3442407644857,1507300,2400.0
Sao Joao Do Araguaia,2018,0.6153035270951269,0.8054654652015775,0.42926208497845464,0.6221917689298642,1874.9139955655546,26.133110597603434,29.802244697050128,17.272231293467797,1310.5518042572219,1507508,2800.0
Tailandia,2018,0.6581890387478505,0.8957821068684214,0.4519205530647231,0.7001516406475757,2328.020855959126,26.150255664548244,30.77457129870898,17.00051194277515,3353.732958805827,1507953,2585.0
Tracuateua,2018,0.6036452016328525,0.8414704690561989,0.40262105195477266,0.6329431015976551,2236.1141248847484,25.982192881615664,29.18305740370167,15.908424254740744,1628.6887888358347,1508035,2400.0
Tucuma,2018,0.7040397587122385,0.8536697829052416,0.48829143176666073,0.6492874532790387,1894.0935031065892,25.108992367258846,29.099361933746945,17.47054714192178,1378.9072038757047,1508084,2872.0
Ulianopolis,2018,0.6222740709120149,0.8801478973254444,0.4333218935724602,0.6849461717063041,1818.459250249282,25.827403195277608,30.150991132742107,17.112493710421372,2366.8961022568433,1508126,3000.0
Uruara,2018,0.5983318639228101,0.8974754438956284,0.412152072006394,0.6875768002658026,1703.4350930537323,25.339221476977745,29.54251209443797,16.3567278650021,2834.2917530291825,1508159,3000.0
Abel Figueiredo,2019,0.691396224331168,0.8746117144882334,0.5069371657216083,0.699853604634,1884.0544204891019,25.799090235523515,29.622362248569466,16.920540435987476,1471.4701303253944,1500131,3100.0
Agua Azul Do Norte,2019,0.6961446680173592,0.8724320591949192,0.5009263749275614,0.6989980331929059,1514.0021929754178,25.04150756668875,28.88074271677496,17.2684982312804,1219.586059689199,1500347,4340.0
Altamira,2019,0.6580833863048465,0.9051593393067493,0.4509611112290751,0.7024800115342803,1808.984107624686,24.999640317092897,29.13040001967703,16.308033300031155,2400.7711654434306,1500602,3780.0
Belterra,2019,0.46304610419293296,0.7244684933625534,0.3238857549871495,0.562058152762963,1626.984949221927,26.22458364511989,28.85761579704602,16.013024786482614,1332.654090466597,1501451,3000.0
Brejo Grande Do Araguaia,2019,0.6471178872126555,0.8508342732220601,0.4655931423869242,0.6753100257473734,1623.3037671023544,25.993544271453665,29.65173280207833,17.08510678799187,1325.75658643134,1501758,3180.0
Conceicao Do Araguaia,2019,0.704679845843961,0.8263554187503671,0.47789389374190944,0.6304097043236969,1395.6375381570754,26.28607967105658,30.287682303379185,17.81829976600015,1277.6708708868946,1502707,2800.0
Cumaru Do Norte,2019,0.7672746866184209,0.8837058456685737,0.5364723450311929,0.6983763229893909,1634.034611360463,24.81038412809748,29.00628354079349,17.68263426363925,1947.5843281807613,1502764,3600.0
Dom Eliseu,2019,0.6018276014094414,0.8856441503578986,0.4383860567191569,0.7168426526051981,2094.070862378705,25.51828166822324,29.75159659767983,16.157484593226897,2439.0373053105527,1502939,3100.0
Floresta Do Araguaia,2019,0.6794448036666746,0.819527206544731,0.4650839189828433,0.6241032053363231,1377.3310103330532,26.08623025978023,29.98065627094378,17.509854222880115,1234.0761193116768,1503044,2800.0
Ipixuna Do Para,2019,0.6262785058250646,0.8904250616954344,0.43660630177257287,0.6862900068095582,2908.26573717006,25.858204998248507,30.227041299249834,15.750955610954954,2514.278452839364,1503457,3100.0
Maraba,2019,0.6255439176839552,0.8789413655394307,0.4398866549467046,0.6816647403274179,1680.6909562591911,25.263382957504497,29.053747799340332,16.176513869737786,1530.1232232533803,1504208,3100.0
Novo Progresso,2019,0.7021192508251615,0.8973708516512799,0.46720414396427756,0.6819435335924899,1931.3391671475101,24.674782685370616,28.986610804564748,16.941894514203675,2330.8152158481334,1505031,3300.0
Paragominas,2019,0.6156639038221712,0.898565174266505,0.4284721807240788,0.6991690354508134,2505.2752559723053,25.6740190602197,30.00097688461204,15.852975819298383,2543.7886869074514,1505502,3000.0
Parauapebas,2019,0.6831224614032146,0.9088704198832396,0.481723816631467,0.7261515594476692,1495.0265077059867,24.634587497480673,28.440789336513618,16.39933211205377,1574.9392406224881,1505536,2700.0
Placas,2019,0.6128468877700459,0.905745922045234,0.4308028236865063,0.7000747511407788,1635.315200129719,25.180957983641548,29.195487519050115,15.674923410737076,2131.314634839346,1505650,2700.0
Redencao,2019,0.734666575835603,0.847083814993848,0.5101363032632179,0.6601510724734047,1539.9129399160831,25.72425721841744,29.727223747137113,17.686553047770772,1294.0372464619923,1506138,3000.0
Rio Maria,2019,0.716806603970571,0.8555241142083283,0.5110201674857083,0.6792603553907317,1412.6383565496828,25.68526015722419,29.497038058899932,17.425199457390562,1184.0415895032586,1506161,3600.0
Rondon Do Para,2019,0.6435295663224891,0.8897521724982892,0.4576376594089491,0.6962586312585952,2158.8561773700026,25.51728356833716,29.627770186746957,16.30976379404742,2059.099728381711,1506187,3000.0
Ruropolis,2019,0.6476638037294198,0.9069533415735141,0.45025384626689313,0.7008644329246159,1876.078920486133,25.125780392465185,29.1547269916885,15.741482372658679,1991.5662423087258,1506195,1350.0
Santa Maria Das Barreiras,2019,0.7278349177625204,0.8409446720084401,0.49052773505419794,0.6378985916770279,1561.0002967625514,25.75879062240453,29.87701844337994,17.99288486288633,1714.8295711918515,1506583,3600.0
Santana Do Araguaia,2019,0.7543172616548491,0.8519070170517447,0.510893334293542,0.6617757405961817,1665.6457217634234,25.75006159726163,29.94751071547174,18.148088890367966,2001.8463083684885,1506708,2773.0
Santarem,2019,0.5460745797326437,0.8093475118769959,0.3767919133197827,0.6171630489951133,1667.6372117834026,26.106783633435924,29.187421085061917,16.051103730798264,1873.1683253280703,1506807,3300.0
Sao Felix Do Xingu,2019,0.7102890579273863,0.8982690498550977,0.4945472629549482,0.7123662091505744,1655.2445469875247,25.022590559570244,29.02587035262704,16.90808073025118,2026.075136482824,1507300,2400.0
Sao Joao Do Araguaia,2019,0.6163971657017329,0.8077341188857962,0.4323804881328425,0.6218128311225575,1765.8359793792372,26.192702622514307,29.72003639103683,17.010267154758935,1245.7890602567777,1507508,2800.0
Tailandia,2019,0.6186773416177668,0.8973124401429095,0.43247806964386587,0.6888855674190264,2817.791719119509,25.861407593009638,30.16316434108,15.567875073933545,2698.185315908558,1507953,2742.0
Tracuateua,2019,0.6081182351096238,0.8524852556532588,0.412823213656337,0.652060485155464,2990.7495992158306,25.838640208582834,28.843899231570937,14.624688058036966,1391.4538298448692,1508035,2400.0
Trairao,2019,0.6736939927582517,0.9070871362920502,0.4499284572937632,0.6890883028770408,2043.0086609488312,25.315607770299536,29.458673354932632,15.917838157078068,2225.1647858462006,1508050,3000.0
Tucuma,2019,0.6621630191774973,0.8483633576384647,0.46958574073683745,0.6592588716176642,1649.6875869253477,25.248742260087496,29.231149011170846,17.223437458766668,1347.7111981336484,1508084,3600.0
Ulianopolis,2019,0.6065146059115293,0.8811193851333141,0.4372024848887617,0.7066352765443668,1968.633578752522,25.652938847696692,29.833875883171565,16.07623217065398,2026.6557170324097,1508126,3100.0
Uruara,2019,0.5566707942168614,0.9022823835757148,0.39579834909398653,0.6909770940353482,1707.1404446994813,25.099978335633047,29.075194281931648,15.039730284453908,2370.782392766927,1508159,3000.0
Xinguara,2019,0.7044916498127661,0.8542311915997473,0.51429152164929,0.6887227497459342,1462.10058802724,25.655432157861092,29.365916202327963,17.287098495961068,1168.0669610980115,1508407,3600.0
Abel Figueiredo,2020,0.6836270522341044,0.8672545054570335,0.5123710092733973,0.7117100213750609,2079.0319864246,26.183336251305168,30.037010167921537,17.175413549172266,1611.0881457338112,1500131,3200.0
Agua Azul Do Norte,2020,0.6899748122528524,0.8794641410488778,0.48417919064880305,0.6749570826854967,1581.1963606557686,25.41705050414584,29.31209426517401,17.889690487684792,1344.6761992674035,1500347,4600.0
Altamira,2020,0.6705598457801601,0.9009647581622792,0.46585954295224136,0.7175451112098612,1962.8830666348153,25.28665934459406,29.424850072678087,16.482190366222458,2519.386520441087,1500602,3600.0
Belterra,2020,0.4726204331182808,0.7219750279664728,0.3386799392126876,0.5673430980045788,1922.8635762071506,26.49603154680808,29.165515540523554,16.234169827370877,1317.2620651727846,1501451,3000.0
Brejo Grande Do Araguaia,2020,0.652513553351194,0.8399260171825067,0.47660545724928716,0.6720466267254991,1787.233825092472,26.380990356672292,30.079996385869535,17.33737655104046,1462.1081265899588,1501758,3180.0
Conceicao Do Araguaia,2020,0.7136666511243756,0.8333495663022437,0.4812772254358721,0.6235052425599231,1638.8877315987977,26.548544964424504,30.537967639100966,18.247327308170153,1357.8471390564225,1502707,3000.0
Cumaru Do Norte,2020,0.7625170052262037,0.8854407841456332,0.5382154407643692,0.7048561085037389,1682.1173164257748,25.02512302045177,29.226432177565044,17.954229423228192,2073.8551572981587,1502764,3000.0
Dom Eliseu,2020,0.626017649083342,0.8929597051652014,0.45274582595555246,0.7415988712696312,1943.3971160008157,26.004033374748303,30.352629560517673,16.57433997340438,2818.414765083332,1502939,3150.0
Floresta Do Araguaia,2020,0.6701755306603497,0.8278635907151818,0.46029231402273807,0.6225705949782478,1608.5928884581986,26.38808125040752,30.281197224002,17.938792289071756,1316.2960967582592,1503044,3000.0
Ipixuna Do Para,2020,0.6469866502769228,0.8902302383122996,0.4543072340592732,0.7087977658222347,2420.9297446315236,26.29005650407961,30.70888140113693,16.24176117320562,2853.247915548049,1503457,3200.0
Maraba,2020,0.6145555882049021,0.8750834114525645,0.43795614812870653,0.6779541236047746,1731.641956944002,25.70700626190488,29.610576377920612,16.878157628295355,1728.5107479015562,1504208,1895.0
Novo Progresso,2020,0.7075400310779213,0.8927569202867989,0.47523981983125274,0.6844468914081918,2106.5348735060743,24.81482201348352,29.026876454220293,16.626469889764525,2344.7920779067185,1505031,3300.0
Paragominas,2020,0.637277157631563,0.9009520256438955,0.44654362408538445,0.7157116633560235,2008.8020076938078,26.130282045666924,30.535233754254634,16.26927022433804,2910.984763680819,1505502,3150.0
Parauapebas,2020,0.6892747802519873,0.9125644307200732,0.4880036396701667,0.72167115785367,1542.7197524033402,25.004369203905664,28.9031705466841,17.140785512530673,1767.195637530579,1505536,2700.0
Pau D'arco,2020,0.7178875460091232,0.8614042923317635,0.4972714978980873,0.6608072521277879,1657.5842269394682,25.951466042690846,29.875592155033054,17.934636509465538,1268.9695590769497,1505551,3000.0
Placas,2020,0.6082497703432718,0.905431387377126,0.41934550694726264,0.6894960833751959,1840.5762164626638,25.426192795168827,29.484431905580777,16.022436921587317,2126.606127119443,1505650,2700.0
Redencao,2020,0.7267727402360924,0.8575326662658426,0.5138349487711766,0.6755871560842102,1733.5356178833108,25.972632805961986,29.95903051456764,18.052509719474678,1366.8095425013241,1506138,3000.0
Rio Maria,2020,0.698379923710648,0.8575383362468035,0.4912172960185079,0.6639179297071525,1585.1681878074455,26.003663434734367,29.850068648025072,17.902126114082716,1266.1819942183233,1506161,3400.0
Rondon Do Para,2020,0.6340872754478964,0.8784907740856662,0.45567985050992676,0.7004619045276814,2049.4749651130555,25.90446472769829,30.119496131810504,16.673885670420233,2305.332683620582,1506187,3200.0
Ruropolis,2020,0.6301887508702643,0.8962562406589509,0.4472629422164904,0.7059226786863817,1889.4445742839996,25.297547524066427,29.284837547340175,15.673066374921335,1934.155295478113,1506195,3300.0
Santa Maria Das Barreiras,2020,0.7214561366598569,0.8448995085883859,0.5009981169720444,0.6605344234995084,1718.5807722702698,25.999102110886202,30.092037085979833,18.230915482415003,1824.764681404665,1506583,3000.0
Santana Do Araguaia,2020,0.7421115372671548,0.8557853966743337,0.5126539307544564,0.6711758694191347,1632.600185902929,25.988731819752417,30.179374585145716,18.34150387564715,2150.5145395166205,1506708,3000.0
Santarem,2020,0.5518513264590508,0.8066197549044142,0.38378614817111467,0.6201840563787341,1860.0647608308764,26.3644882388965,29.48818603190352,16.2443478792615,1868.2689567215214,1506807,3300.0
Sao Felix Do Xingu,2020,0.7175173693776886,0.8980889295442415,0.5100083243794644,0.7247339684555417,1729.5160269916905,25.347996748084146,29.36442699744093,17.286483632816047,2209.4481938318863,1507300,2400.0
Sao Joao Do Araguaia,2020,0.606583241616808,0.8033096971195929,0.43104333787609467,0.6316068357956075,1923.356375120999,26.620406576251735,30.217356362775032,17.353503091744575,1376.4188412412138,1507508,2801.0
Tailandia,2020,0.649120001317053,0.8976195774443081,0.45056536392336594,0.6989663366655442,2327.299082645304,26.27548530787002,30.728731628214643,16.280727084066708,3008.0866234410278,1507953,2300.0
Trairao,2020,0.6528080578640841,0.9038933513212788,0.4393328588035313,0.6873326092405236,2060.957124467022,25.444786170345235,29.508814997664963,15.546691858550965,2153.610099812764,1508050,3000.0
Tucuma,2020,0.6838905134964519,0.8523369041278875,0.48372441505843833,0.6678278932255056,1730.6641360556544,25.606725089583215,29.574596705205085,17.62600350390773,1462.1209349767898,1508084,3600.0
Ulianopolis,2020,0.6149786719391429,0.8854596370123519,0.4402936825603952,0.7178410974750611,1843.7928065822896,26.204576187242957,30.509403924436725,16.514081578400067,2376.4976189334207,1508126,3150.0
Uruara,2020,0.6289565644883809,0.907039803617876,0.4464959831257246,0.7072134567184174,1813.7113504057002,25.485535170835977,29.610794348839754,16.028293064305846,2558.4386641579854,1508159,3000.0
Xinguara,2020,0.6764715656974108,0.8527715699275193,0.4829720398271143,0.6693761378511878,1566.435644264457,25.99676493177709,29.738229361612348,17.779728960609567,1258.9678389385545,1508407,3600.0
Abel Figueiredo,2021,0.7228737467539564,0.8669493433562473,0.5233271280386403,0.7024470445900515,1952.4809446353452,25.78021029461362,29.695891770217926,18.44722758632843,1614.964701801049,1500131,3000.0
Agua Azul Do Norte,2021,0.7045395020447993,0.8653156109294149,0.5026606424183742,0.690047215622332,1627.439171047468,24.986267707122288,28.913704592370426,18.138629149191427,1322.2157464833688,1500347,3375.0
Altamira,2021,0.6904878473300052,0.903568771222715,0.4636609167151048,0.6881879787955734,1894.8849218279995,24.95189540682868,29.230175791772698,16.962314210515114,2672.836322671677,1500602,3600.0
Belterra,2021,0.4586066352808517,0.7134897742929786,0.3237517582709993,0.5592555607706999,1703.0267222714529,26.05939829748406,28.73427285850515,16.1056574059319,1246.572441395624,1501451,3200.0
Brejo Grande Do Araguaia,2021,0.6753766356278618,0.8413837783380286,0.4773701780553316,0.6504052685149032,1664.4585958776522,26.05782877516828,29.81816408391255,18.57861410331198,1481.226222860796,1501758,3180.0
Conceicao Do Araguaia,2021,0.6992693007641562,0.8248285561597591,0.45430614127062474,0.610388131167444,1336.1338193736713,26.343813126166957,30.448804021659488,18.8098807463977,1410.4998774049016,1502707,2408.0
Cumaru Do Norte,2021,0.7454289591508322,0.8873809903389277,0.5137505111813137,0.6996253907754658,1633.0614783750148,24.763532265883825,29.093377618292504,18.29804107138449,2209.246312657325,1502764,2100.0
Dom Eliseu,2021,0.6355289846619966,0.8845272817036011,0.46387106139857576,0.7345071939627842,2027.8199398402542,25.541329303931,29.924095504990955,17.81302493764863,2714.223183795167,1502939,3180.0
Floresta Do Araguaia,2021,0.6777536702632232,0.8128452960662219,0.4558869755703652,0.6088721469655988,1319.4174820944968,26.164557039838726,30.117851521550474,18.625944284091613,1362.9660073992618,1503044,1892.0
Ipixuna Do Para,2021,0.6775443904203062,0.8917040079387515,0.46534014798836576,0.6895264133711287,2193.33203114303,25.957114011144224,30.471429524521852,17.574365745071823,2791.9168439167133,1503457,3180.0
Maraba,2021,0.6525279979253971,0.8694080226982657,0.47160231874330405,0.6916213962276139,1745.4424158527795,25.297146129036665,29.24575583156396,17.366331914744126,1711.4577610052595,1504208,3101.0
Novo Progresso,2021,0.7217193319265955,0.8887396495366989,0.47350515332659415,0.6595377720356274,1847.6464799348998,24.56404962513988,28.935597467903552,17.137422721396725,2580.642994477265,1505031,3300.0
Paragominas,2021,0.6690897608489005,0.9011934668547941,0.45950997713209774,0.7022152920735021,1916.5721288739885,25.77878761445699,30.24624232762711,17.510875313549157,2863.089738604252,1505502,3180.0
Parauapebas,2021,0.7186145004335319,0.9049077009342397,0.5200144627631497,0.7502822398946868,1649.5806852053556,24.612136868847866,28.546234721715198,17.299545555507,1749.1576422287426,1505536,2700.0
Pau D'arco,2021,0.705012662955551,0.8505510257518287,0.4823627830443323,0.6608405277399559,1455.1823896829442,25.761956591733835,29.73239472712835,18.473145786494957,1313.7438317360434,1505551,1893.0
Placas,2021,0.614245674499977,0.8946453266850508,0.4199199104506846,0.6644522084408786,1829.0486012098686,25.049972105326955,29.131081514491697,16.210883255920066,2212.656714768373,1505650,2700.0
Redencao,2021,0.702141285919827,0.8504523180976553,0.4835170025205011,0.6612434346099249,1483.7080952406634,25.761222364688532,29.84845744821906,18.55294411534222,1427.0853132773668,1506138,1892.0
Rio Maria,2021,0.6975612416765121,0.8450758106130695,0.4933028271607596,0.6620201133788942,1480.1021698910195,25.727965674682498,29.617175535396722,18.46649572212796,1295.4913423035239,1506161,3334.0
Rondon Do Para,2021,0.6787427603592048,0.8787851962642066,0.48877694048537323,0.7089887912391418,2116.0836006552,25.520960606029327,29.775734883350577,17.786375547615712,2264.659238053625,1506187,3120.0
Ruropolis,2021,0.6408348969786712,0.8922084529912776,0.4408939321483173,0.6784845559274096,1845.1996411220207,24.986109437677158,29.091371011229025,16.19762107535001,2065.4439886965793,1506195,3300.0
Santa Maria Das Barreiras,2021,0.7127702073744908,0.8419677505244497,0.48126217233812607,0.6464586073187218,1573.4044896526932,25.7597272307621,30.00567210595656,18.596729426407563,1937.2031345126243,1506583,2957.0
Santana Do Araguaia,2021,0.7221588914249386,0.8492209339899401,0.5003753350152659,0.677878984321509,1515.2614993339992,25.783718642838544,30.192871660386896,18.79361719383394,2363.549276875896,1506708,2256.0
Santarem,2021,0.5479214148866701,0.8093525137761548,0.3723328575840382,0.608696686755683,1778.7658018919199,25.934582256310783,29.06115064674931,16.140638670920886,1816.8301320114556,1506807,3200.0
