municipio,ano,soy_area_ha,NDVI_mean,NDVI_max,EVI_mean,EVI_max,precip_total,temp_mean,temp_max,srad_mean,etp_total,cod_ibge7,rendimento_kg_ha
Tailandia,2015,35.44419670410156,0.6465785714285714,0.9619000000000001,0.4803285714285714,0.8824000000000001,2330.941937772411,26.24362895910412,30.96160246384219,17.51560983848165,3611.828868055456,1507953,2700
Ulianopolis,2015,13628.25457121841,0.4125623277146112,0.8870299196629057,0.3149736029394502,0.8203940447176736,1570.33435350848,25.82540111016253,30.23954146236539,17.22360385188479,2493.716922031091,1508126,3300
Uruara,2015,177.4088970703124,0.4571635714285714,0.82774,0.3364832142857143,0.7399250000000002,1495.895352692907,25.18365389011163,29.31706288142717,16.38750065515709,2745.423352591322,1508159,3000
Abel Figueiredo,2016,67.44719118379466,0.4953702949438203,0.8341935393258431,0.3382054741840557,0.6840687734082398,1256.68357802387,26.78449959741369,30.86962968233235,18.66616438112292,1882.301226061926,1500131,2900
Altamira,2016,1151.341193098903,0.6495555522801548,0.9081131087887464,0.4928219637825175,0.8167514300295099,1461.90493801433,26.04547652536192,30.41728506824566,17.79386042663119,3244.73085442796,1500602,3000
Belterra,2016,12015.89980146508,0.3959897191786524,0.8299912852699401,0.2821254969980986,0.680484264033279,1428.837446763246,27.53152747028445,30.3692333311335,17.52796069708575,1784.549413501652,1501451,3000
Conceicao Do Araguaia,2016,965.7162259765614,0.5785449308755761,0.7616016129032258,0.3768312788018433,0.552166935483871,1287.491378837013,27.09434738634826,31.14934926487894,18.8571851731102,1455.696974225935,1502707,3000
Cumaru Do Norte,2016,9656.070986595481,0.6915476974577024,0.9083819506016432,0.5254900750927344,0.8205754274857507,1625.085162995086,25.60109954042277,29.9411832624428,18.64336953373298,2347.301572712117,1502764,3000
Dom Eliseu,2016,39045.25647713798,0.4087847806594596,0.8613647892059116,0.307258671513006,0.7591426489960169,1436.547782360282,26.63816225682747,31.14447548074095,18.29063017885002,3477.801897900241,1502939,3300
Floresta Do Araguaia,2016,1686.8174236145,0.5608424271380797,0.7838260869565224,0.3574765647396084,0.5622147157190641,1302.834568379035,26.90778987390605,30.83490851090284,18.60211605492765,1414.527802825534,1503044,3000
Ipixuna Do Para,2016,4449.778415970282,0.4183279624264525,0.876697370069561,0.307843257982356,0.7462903382195128,1880.808641551508,27.13412003760068,31.86899479595289,18.02625313162461,3833.226624020373,1503457,3300
Novo Progresso,2016,936.294226980313,0.6390295626530613,0.8946983542857146,0.4842809342857144,0.8385625457142863,1638.572790635466,25.72216231998573,30.17624316342898,18.12775240436014,3073.937665229889,1505031,3000
Paragominas,2016,84802.26640860608,0.4116179539796155,0.876465743724605,0.3091367656685538,0.7720450105215185,1600.496989898265,26.91147609176668,31.60593728373157,18.05634381208474,3827.757125536009,1505502,3300
Redencao,2016,4240.882458265735,0.6017763196480941,0.8495681818181819,0.4202895266024296,0.6845521994134898,1492.631828139528,26.49969329834049,30.62232035130293,18.70330218019887,1482.504479308192,1506138,3330
Rio Maria,2016,231.8693202453621,0.6243735714285714,0.8862924999999999,0.4662228571428572,0.8454599999999999,1335.064593013983,26.4699165223302,30.34977872027898,18.53180427724277,1353.89752116641,1506161,3000
Rondon Do Para,2016,16427.37051355526,0.437044197792048,0.868130704781741,0.3306998590458278,0.8065629455269447,1410.49178932834,26.56564566884294,30.98558640988551,18.33166394857222,2835.059577839932,1506187,3000
Ruropolis,2016,14.80218212890625,0.45275,0.8923000000000001,0.3047785714285715,0.5168,1334.218647977133,26.28363682097406,30.58877958591503,17.18918058208947,2797.100901406234,1506195,1350
Santa Maria Das Barreiras,2016,13260.88341302921,0.5753020054694613,0.8218671376481327,0.3923479749967439,0.6578191431175948,1542.798942503545,26.53997549486564,30.78261973108412,18.83842269300305,2002.298393885665,1506583,2400
Santana Do Araguaia,2016,39959.35651335913,0.6148162302656921,0.8815946990116814,0.4386526451461092,0.7392446690625953,1421.133722455293,26.63017530076125,31.01797835695731,18.91139819697539,2464.455249739523,1506708,2400
Santarem,2016,31519.04044496108,0.4114351870748644,0.8526280117771786,0.300343103586161,0.7276306822804846,1429.412393193705,27.47685705120423,30.80076927602818,17.59885989471281,2767.81612194537,1506807,2700
Tailandia,2016,253.337638985738,0.403468168537598,0.8279838074734737,0.2943965631247117,0.6875282638782101,1905.11611016616,27.14315901476394,31.9310625724296,18.09319605492821,4103.81109412561,1507953,1500
Ulianopolis,2016,17978.64123709204,0.4163506701667436,0.8964110610131563,0.3108911834445329,0.7769314879481372,1390.449777334777,26.91839196871919,31.44824728285389,18.23339872232281,2992.174392033899,1508126,3300
Uruara,2016,288.2893400268562,0.3866388030888031,0.7808567567567568,0.2865828185328185,0.6369702702702701,1277.585217892109,26.27792840672481,30.51876640082648,16.86722416530049,3491.633412565493,1508159,3000
Abel Figueiredo,2017,148.5577885855162,0.5176033360819885,0.9050322205206743,0.3735402697608671,0.7585891730474733,2128.432101781151,25.84256401909821,29.78302172603971,17.26805963714961,1511.109049220994,1500131,3600
Agua Azul Do Norte,2017,19.80045328979492,0.7236307692307693,0.899,0.5821461538461539,0.9285,1684.145298148593,25.03899602972686,28.93521738464493,17.37847384000294,1217.720140498984,1500347,3500
Altamira,2017,2063.025540784782,0.6609414135205978,0.8948460241608689,0.4878698269490535,0.7768032571297496,2069.369145067081,25.0446435913549,29.22356791592022,16.52629739433413,2419.191821200886,1500602,3000
Belterra,2017,13477.02423187147,0.4609012611529968,0.8487570477292768,0.3402580641428964,0.7638717421194766,1974.14906990728,26.15302864482901,28.9040231448402,16.15603575125266,1257.399173913952,1501451,3000
Conceicao Do Araguaia,2017,1462.147880078121,0.6104907547851207,0.8208967136150234,0.4116176598049838,0.659739436619718,1496.213490964946,26.28641280225575,30.34380311547964,18.10609378738667,1290.408111296121,1502707,3000
Cumaru Do Norte,2017,9693.653597634933,0.686408173971099,0.8934264104153771,0.524620873670657,0.8251022318660888,1825.973687289762,24.77445789941892,29.02916375435867,17.45861824027652,1917.16973049618,1502764,2700
Dom Eliseu,2017,47390.36472718397,0.4695939318944991,0.8854555511651528,0.3570966090403412,0.7925008771226009,2376.374843781728,25.70137044380304,30.10624926376646,16.94242191336876,2662.222210744756,1502939,3300
Floresta Do Araguaia,2017,2177.140674121108,0.586075663977966,0.8272386189258316,0.3975952980523312,0.6825639386189254,1551.4736702869,26.10876306609435,30.00135828776757,17.67237310266488,1244.346192464844,1503044,2000
Goianesia Do Para,2017,219.0233032226561,0.483279487179487,0.8440820512820512,0.3545455621301776,0.7220692307692307,2778.970224038273,26.16831377254169,30.18981669182426,16.49278332556105,2260.792556967324,1503093,1500
Ipixuna Do Para,2017,4769.276267080169,0.473487495381603,0.8424381114816286,0.3499031383134363,0.7186694159757704,2634.196929353531,26.23336600754273,30.84040871346191,16.69835864012099,2957.72614065177,1503457,3600
Novo Progresso,2017,2231.333688938247,0.6463168405817663,0.8934948781190566,0.487193237192416,0.8315354463205209,2057.500384176991,24.79727400813371,29.1940338949686,17.2755221956499,2438.971414038262,1505031,3300
Paragominas,2017,93378.68224569378,0.4687668901816575,0.8726029195179081,0.3551817723562571,0.7770214978135719,2383.282201449166,26.06569882743739,30.63780448689052,16.78861482886307,3014.979343401972,1505502,3600
Pau D'arco,2017,38.18136974487305,0.7177923076923077,0.8615,0.5212538461538462,0.6633,1690.167267175384,25.68929533528098,29.66155595462313,17.59429481391046,1197.740234687206,1505551,3000
Placas,2017,55.22516069335938,0.4416692307692308,0.7262,0.3345115384615385,0.68525,1956.596616842462,25.04959951965873,29.1553950626296,15.8963931296053,2003.903023064952,1505650,2700
Redencao,2017,4771.972661506674,0.6367104681849279,0.8758299872935191,0.4512432509041152,0.7554298602287167,1721.222365617931,25.69672916572237,29.78798515278698,17.68896265158217,1287.017939945132,1506138,3000
Rio Maria,2017,318.7981763427708,0.7425491758241758,0.8976999999999998,0.5740656593406592,0.8678071428571424,1618.663910688839,25.71533513988987,29.57450815855342,17.54844811580728,1192.434247676993,1506161,3600
Rondon Do Para,2017,19826.85795651233,0.487762941706375,0.8823106165863397,0.3665113933918005,0.7813830731973709,2472.798154216137,25.61543543616221,29.87950780540495,16.87166467412148,2178.360909303887,1506187,3600
Ruropolis,2017,28.62419309082029,0.5594038461538462,0.89695,0.39585,0.6778500000000001,2002.624030603644,25.04221458181448,29.09192622632194,15.91184771640586,1920.0851019101,1506195,1349
Santa Maria Das Barreiras,2017,18059.96089442595,0.6195493738819333,0.8530167109634544,0.4322805698952208,0.7269482059800669,1636.352214043547,25.72220503165982,29.88331668205114,17.86999209087991,1697.768020430353,1506583,2880
Santana Do Araguaia,2017,47100.8831900188,0.6456977396009764,0.8777400064417313,0.4639592868487826,0.7555091730574541,1688.897816887058,25.72241634506954,29.99565471826546,17.91300871627435,1979.872983503232,1506708,2820
Santarem,2017,37818.04488643359,0.4420493493506598,0.8166310470490825,0.320611606751817,0.6901609801576095,2003.218912874691,26.03251118117281,29.21198189303863,16.1835631694868,1762.507759433494,1506807,3000
Tailandia,2017,401.0545553030927,0.4777520449491157,0.8334066053991958,0.3315451287942385,0.6372590656710704,2882.202165528724,26.23104852132509,30.86383071187595,16.76311651636591,3164.974641732251,1507953,1500
Ulianopolis,2017,21023.59887453337,0.4650393566030692,0.8828709930870532,0.3529315227365324,0.773941926240398,2172.158881893333,25.98080893308508,30.36571163929178,16.91345089251709,2320.655328885084,1508126,3600
Uruara,2017,251.711898779297,0.4843032258064516,0.8339806451612904,0.3620550868486352,0.6728548387096774,2137.651770760344,25.06389261256959,29.15654997108565,15.47705286566848,2303.037605973363,1508159,3000
Abel Figueiredo,2018,272.7326545339778,0.478794831847471,0.887626630770589,0.3474072847181065,0.7924894077147148,1975.317134711724,25.74358696351092,29.70420005925935,17.30552928503057,1555.867875631193,1500131,3000
Agua Azul Do Norte,2018,91.36748773289116,0.6013371990369181,0.8852657303370786,0.4646160914927769,0.8336685393258426,1776.215603506349,24.89777339990533,28.80047549005756,17.72821140381147,1262.808168344393,1500347,3600
Altamira,2018,2644.799843652318,0.6615535805161752,0.9113786259541985,0.5075918938567792,0.8166310432569966,1840.742387458314,24.93262257384416,29.16877628882546,16.7491564330807,2543.857523877261,1500602,3000
Belterra,2018,12835.91791182684,0.4548856588239718,0.8482123320280203,0.3376768003520063,0.7638472098707104,1695.204464732109,26.37043501103355,29.11438716296062,16.58407979617692,1401.701214110986,1501451,3000
Conceicao Do Araguaia,2018,2591.408229595956,0.5935000877500884,0.8573987714987722,0.3937234819234816,0.6981356265356271,1847.501439665004,26.18753061635223,30.22534364292066,18.3335635247458,1333.204904085901,1502707,2000
Cumaru Do Norte,2018,9550.358230931997,0.6792535580691129,0.9087333541147127,0.507638849305308,0.8013750623441409,1857.674278881894,24.56958168320752,28.79376619085929,17.55889577903552,1940.263032524679,1502764,2000
Dom Eliseu,2018,54572.48348529739,0.4506419690357324,0.9001825199136507,0.3472020411617039,0.8375565461507526,2121.162848138092,25.57392495233922,29.94333928087055,17.13887780988986,2737.430933396744,1502939,3000
Floresta Do Araguaia,2018,2305.630192962662,0.5652408369408368,0.8543416666666663,0.3718828643578645,0.7097063131313137,1801.49835388969,26.01119937791449,29.96957654180659,18.11103129181447,1296.705715224048,1503044,2600
Ipixuna Do Para,2018,4877.463016720741,0.4519194176857475,0.848916536782427,0.3372501752674745,0.7384361759709206,2155.532029940276,26.11484976405268,30.7033126123871,16.94281359123013,3081.591834749513,1503457,3000
Novo Progresso,2018,2132.883595178218,0.6460107254116597,0.904709968847352,0.4923221183800623,0.8069691588785042,2167.638417060413,24.49275219255051,28.79335301088458,16.85170557859589,2381.390851637121,1505031,3000
Paragominas,2018,98470.78655518946,0.4428603106879924,0.8643892317807997,0.3369141440236326,0.78178056189314,1933.389026984074,25.90706210199265,30.41694319077088,16.96423370420649,3089.604328264238,1505502,3000
Placas,2018,69.94379216308593,0.5140392857142857,0.841925,0.3539142857142857,0.6315500000000001,1667.986186694498,25.30232943251344,29.50275909169348,16.48804832929583,2375.101455147243,1505650,2700
Redencao,2018,4777.084076771584,0.6332909017857146,0.8862795000000004,0.4484506696428573,0.748223250000001,1938.838285717901,25.5723490086439,29.60495111949888,17.94803560241994,1318.788521145261,1506138,2000
Rio Maria,2018,285.1817973876934,0.631120879120879,0.905453846153846,0.4440380494505495,0.7994230769230768,1817.080415875464,25.58240999293793,29.46569551279039,17.93291161765677,1229.846841155377,1506161,2400
Rondon Do Para,2018,23430.42829482151,0.4621687373830152,0.9059351531399135,0.3484215989583983,0.8285642631479039,2233.82371510453,25.49757622293364,29.7721957707967,16.95772730834403,2245.459372075403,1506187,3000
Ruropolis,2018,30.14029492797849,0.5045892857142857,0.7947500000000001,0.3566857142857143,0.7263,1685.750671124201,25.13827987463259,29.308676589029,16.274357298641,2140.004074877037,1506195,1350
Santa Maria Das Barreiras,2018,23340.52454592495,0.607520903280734,0.8811268920476751,0.4243155878529391,0.7266376500802177,1897.887286689635,25.55343088796032,29.68368679609132,17.94000550943016,1723.998228096164,1506583,3000
Santana Do Araguaia,2018,53398.82787627538,0.6176174787398943,0.8987441260772626,0.4461663363184797,0.7789077000125908,1774.705306122546,25.51258753795483,29.69520879447014,17.94044398284434,2020.768021672644,1506708,2800
Santarem,2018,38018.96290409614,0.44032247267485,0.8303452532954247,0.3227198955605579,0.7207587114800413,1685.03411787755,26.29716276028572,29.53594966943599,16.65136995303039,2094.975529700407,1506807,3300
Sao Felix Do Xingu,2018,2631.098776764467,0.6898434291898574,0.9225482683982683,0.5001450834879403,0.8272220779220785,1867.838159928348,24.87213022958646,28.92545383050931,17.11060259423453,2081.344240764486,1507300,2400
Tailandia,2018,854.2736045361274,0.487821472115479,0.8798323058751806,0.3696231118211211,0.8290571020345958,2328.020855959126,26.15025566454824,30.77457129870898,17.00051194277515,3353.732958805827,1507953,2585
Ulianopolis,2018,24358.29716284115,0.4516011312741424,0.8749729872213728,0.3379393514599146,0.7892692247762294,1818.459250249282,25.82740319527761,30.15099113274211,17.11249371042137,2366.896102256843,1508126,3000
Uruara,2018,264.136211901856,0.432152073732719,0.8452806451612903,0.3222864055299539,0.7641741935483872,1703.435093053732,25.33922147697774,29.54251209443797,16.3567278650021,2834.291753029182,1508159,3000
Abel Figueiredo,2019,814.9626216666848,0.4807910857899997,0.8474080239115026,0.3579724665560304,0.7440985486703848,1884.054420489102,25.79909023552351,29.62236224856947,16.92054043598748,1471.470130325394,1500131,3100
Agua Azul Do Norte,2019,102.9086337289849,0.6492940208667738,0.8923808988764045,0.4984463483146068,0.8198022471910111,1514.002192975418,25.04150756668875,28.88074271677496,17.2684982312804,1219.586059689199,1500347,4340
Altamira,2019,4483.717028735025,0.6468901725140532,0.8956869742198104,0.493704119015313,0.8321394843962012,1808.984107624686,24.99964031709289,29.13040001967703,16.30803330003116,2400.771165443431,1500602,3780
Belterra,2019,13327.32628616197,0.4991724058208794,0.8927058514727592,0.3670994037981298,0.7689752078593487,1626.984949221927,26.22458364511989,28.85761579704602,16.01302478648261,1332.654090466597,1501451,3000
Conceicao Do Araguaia,2019,3168.008591247551,0.5978395075866016,0.8231346693386772,0.4104756369882626,0.656678957915832,1395.637538157075,26.28607967105658,30.28768230337919,17.81829976600015,1277.670870886895,1502707,2800
Cumaru Do Norte,2019,9837.35558651521,0.65475212237427,0.8942744356314831,0.4926434019001134,0.7962635143380111,1634.034611360463,24.81038412809748,29.00628354079349,17.68263426363925,1947.584328180761,1502764,3600
Dom Eliseu,2019,56254.65056948313,0.4642569329946462,0.8398266306494069,0.3585097194344841,0.7837476345900735,2094.070862378705,25.51828166822324,29.75159659767983,16.1574845932269,2439.037305310553,1502939,3100
Floresta Do Araguaia,2019,2619.018465698274,0.6213165810593896,0.8370406741573032,0.4324286516853932,0.6866606741573036,1377.331010333053,26.08623025978023,29.98065627094378,17.50985422288012,1234.076119311677,1503044,2800
Ipixuna Do Para,2019,4192.023820796847,0.5016655150377027,0.8476675634826426,0.3767119150476296,0.7334637501809645,2908.265737170061,25.85820499824851,30.22704129924984,15.75095561095496,2514.278452839365,1503457,3100
Novo Progresso,2019,2448.986498511455,0.6142569637883006,0.9083746518105851,0.4689613211301233,0.8463618384401121,1931.33916714751,24.67478268537062,28.98661080456475,16.94189451420368,2330.815215848134,1505031,3300
Paragominas,2019,97706.24073283141,0.4676895737576531,0.861432283444432,0.3539834540511265,0.7696819243808882,2505.275255972305,25.6740190602197,30.00097688461204,15.85297581929838,2543.788686907451,1505502,3000
Placas,2019,39.43291889648438,0.5176196428571429,0.8676750000000001,0.3727875,0.793425,1635.315200129719,25.18095798364155,29.19548751905011,15.67492341073708,2131.314634839346,1505650,2700
Redencao,2019,4988.943382563862,0.6690822690099181,0.8913920828258227,0.490985783887245,0.7805582216808771,1539.912939916083,25.72425721841744,29.72722374713711,17.68655304777077,1294.037246461992,1506138,3000
Rio Maria,2019,281.3648998474101,0.6572056851311955,0.8940183673469385,0.502982361516035,0.8104204081632653,1412.638356549683,25.68526015722419,29.49703805889993,17.42519945739056,1184.041589503259,1506161,3600
Rondon Do Para,2019,26562.73694218491,0.4853786194533623,0.8538437532870445,0.3688258106020095,0.7847496676533723,2158.856177370003,25.51728356833716,29.62777018674696,16.30976379404742,2059.099728381711,1506187,3000
Ruropolis,2019,27.73239498291016,0.6026,0.82945,0.4094357142857143,0.58835,1876.078920486133,25.12578039246518,29.1547269916885,15.74148237265868,1991.566242308726,1506195,1350
Santa Maria Das Barreiras,2019,28337.92893455466,0.635068531279952,0.8720106765856285,0.4524471005947152,0.7223229973040985,1561.000296762551,25.75879062240453,29.87701844337994,17.99288486288633,1714.829571191852,1506583,3600
Santana Do Araguaia,2019,59182.63596422215,0.677109992083299,0.8951178415243369,0.4968071159290495,0.7860916046767202,1665.645721763423,25.75006159726163,29.94751071547174,18.14808889036797,2001.846308368489,1506708,2773
Santarem,2019,38706.07632473561,0.4828705232243589,0.8763007311208089,0.3539891507607015,0.7537471193120813,1667.637211783403,26.10678363343592,29.18742108506192,16.05110373079826,1873.16832532807,1506807,3300
Sao Felix Do Xingu,2019,3078.961185612533,0.7075917904401834,0.9043355387523624,0.5146286659465301,0.7960909262759921,1655.244546987525,25.02259055957025,29.02587035262705,16.90808073025118,2026.075136482825,1507300,2400
Tailandia,2019,1500.990524166378,0.4914901515830213,0.837647694301601,0.3554186992707531,0.6863092374263142,2817.791719119509,25.86140759300964,30.16316434108,15.56787507393354,2698.185315908559,1507953,2742
Tucuma,2019,18.82997495117187,0.6415857142857143,0.8714,0.4505857142857143,0.7583,1649.687586925348,25.2487422600875,29.23114901117085,17.22343745876667,1347.711198133648,1508084,3600
Ulianopolis,2019,26381.75088307325,0.4761161216950107,0.8606710479556291,0.3626638157847029,0.7839575888853153,1968.633578752522,25.65293884769669,29.83387588317157,16.07623217065398,2026.65571703241,1508126,3100
Uruara,2019,550.2000371337919,0.5446016964285714,0.8862624999999994,0.4359760714285714,0.8227000000000002,1707.140444699481,25.09997833563305,29.07519428193165,15.03973028445391,2370.782392766927,1508159,3000
Xinguara,2019,121.4752847751756,0.6220160650737163,0.8639476868327401,0.4630193695983731,0.7138782918149466,1462.10058802724,25.65543215786109,29.36591620232796,17.28709849596107,1168.066961098011,1508407,3600
Abel Figueiredo,2020,947.9611431765002,0.5461935702736243,0.8992838663706868,0.419529087631106,0.8325105237194772,2079.0319864246,26.18333625130517,30.03701016792154,17.17541354917227,1611.088145733811,1500131,3200
Agua Azul Do Norte,2020,352.5940074951166,0.6751543083900227,0.90942380952381,0.5069303854875282,0.8043936507936508,1581.196360655769,25.41705050414584,29.31209426517401,17.88969048768479,1344.676199267403,1500347,4600
Altamira,2020,5485.427146553942,0.6535524051371272,0.8958586562742071,0.4914508444238267,0.8254340933658358,1962.883066634816,25.28665934459406,29.42485007267809,16.48219036622246,2519.386520441087,1500602,3600
Belterra,2020,12277.85905257575,0.4903321345157557,0.8847883690720518,0.3688923899982116,0.7678275104742733,1922.863576207151,26.49603154680808,29.16551554052355,16.23416982737088,1317.262065172785,1501451,3000
Brejo Grande Do Araguaia,2020,32.83387213745116,0.5156571428571429,0.8795000000000001,0.3590357142857143,0.6694,1787.233825092472,26.38099035667229,30.07999638586953,17.33737655104046,1462.108126589959,1501758,3180
Conceicao Do Araguaia,2020,3554.261717761217,0.636626104565538,0.8616412371134023,0.4458519391261661,0.7105804123711341,1638.887731598798,26.5485449644245,30.53796763910097,18.24732730817015,1357.847139056423,1502707,3000
Cumaru Do Norte,2020,11157.50671474394,0.6885943288642327,0.8969365156418572,0.5317977808599172,0.8225302049622432,1682.117316425775,25.02512302045177,29.22643217756504,17.95422942322819,2073.855157298159,1502764,3000
Dom Eliseu,2020,58387.18397232306,0.4646914004408915,0.9039364613867371,0.3664523016887264,0.8739511928883693,1943.397116000816,26.0040333747483,30.35262956051767,16.57433997340438,2818.414765083332,1502939,3150
Floresta Do Araguaia,2020,2516.655829235867,0.6133011205731621,0.8523264501160102,0.434036911348512,0.7349809744779578,1608.592888458199,26.38808125040752,30.281197224002,17.93879228907176,1316.296096758259,1503044,3000
Ipixuna Do Para,2020,4190.988547121739,0.5172712110713771,0.8884503417739841,0.3970753792918121,0.8252894458110273,2420.929744631524,26.29005650407961,30.70888140113693,16.24176117320562,2853.247915548049,1503457,3200
Novo Progresso,2020,5883.014707896081,0.6345315021364456,0.8964142077875621,0.4837492689427028,0.830802228363624,2106.534873506074,24.81482201348351,29.02687645422029,16.62646988976452,2344.792077906718,1505031,3300
Paragominas,2020,102957.822116799,0.4698858640679628,0.8788648365698455,0.3574537682528183,0.7937558208851693,2008.802007693808,26.13028204566692,30.53523375425463,16.26927022433804,2910.984763680819,1505502,3150
Placas,2020,33.01077447509767,0.4809785714285714,0.7595500000000001,0.3430035714285714,0.6009,1840.576216462664,25.42619279516883,29.48443190558078,16.02243692158732,2126.606127119443,1505650,2700
Redencao,2020,6073.093751399522,0.6509026871824269,0.9050747241725154,0.4841458138150722,0.8235430290872611,1733.535617883311,25.97263280596199,29.95903051456764,18.05250971947468,1366.809542501324,1506138,3000
Rio Maria,2020,434.1111872871185,0.6674754906572027,0.8971133343310386,0.4849721308846795,0.776600882969171,1585.168187807446,26.00366343473437,29.85006864802507,17.90212611408272,1266.181994218323,1506161,3400
Rondon Do Para,2020,28289.3383721427,0.4758920469419635,0.9000859860856154,0.3665564192752481,0.8517107291005459,2049.474965113056,25.90446472769829,30.1194961318105,16.67388567042023,2305.332683620582,1506187,3200
Ruropolis,2020,30.40743009033202,0.5993571428571429,0.7646,0.4307,0.6194500000000001,1889.444574284,25.29754752406643,29.28483754734017,15.67306637492134,1934.155295478113,1506195,3300
Santa Maria Das Barreiras,2020,34466.85194429693,0.6541723744801631,0.8931568037957541,0.4872360645748801,0.8044378286193509,1718.58077227027,25.9991021108862,30.09203708597983,18.230915482415,1824.764681404665,1506583,3000
Santana Do Araguaia,2020,67299.48174533044,0.662273652269908,0.9032398090038508,0.4927562277595482,0.812916975238966,1632.600185902929,25.98873181975241,30.17937458514572,18.34150387564715,2150.514539516621,1506708,3000
Santarem,2020,36061.41655666568,0.5005822357636706,0.8908631159165842,0.37948390442266,0.7901432669616956,1860.064760830876,26.3644882388965,29.48818603190352,16.2443478792615,1868.268956721522,1506807,3300
Sao Felix Do Xingu,2020,4826.489177862831,0.7017234940855327,0.8991817834394893,0.5405294540491355,0.8355397452229293,1729.51602699169,25.34799674808414,29.36442699744093,17.28648363281604,2209.448193831886,1507300,2400
Tailandia,2020,3146.885340011409,0.4818989413194246,0.8320128020583735,0.3544881714881908,0.7292387607317488,2327.299082645304,26.27548530787002,30.72873162821464,16.28072708406671,3008.086623441028,1507953,2300
Tucuma,2020,42.98458218994142,0.6477285714285714,0.8558,0.4652380952380953,0.7474000000000002,1730.664136055654,25.60672508958321,29.57459670520509,17.62600350390773,1462.12093497679,1508084,3600
Ulianopolis,2020,29329.8229448508,0.4592678182334006,0.8937357751371471,0.3540010172674862,0.837384621457083,1843.79280658229,26.20457618724296,30.50940392443673,16.51408157840007,2376.497618933421,1508126,3150
Uruara,2020,802.8204943176272,0.5183842192691028,0.8896984496124033,0.3945813953488372,0.8227782945736436,1813.7113504057,25.48553517083598,29.61079434883975,16.02829306430585,2558.438664157985,1508159,3000
Xinguara,2020,156.0937661417644,0.6541254464285714,0.8756412014563105,0.4995241678224688,0.7671267597087379,1566.435644264457,25.99676493177709,29.73822936161235,17.77972896060957,1258.967838938554,1508407,3600
Abel Figueiredo,2021,1010.032515766103,0.5756122106703971,0.8822767237995555,0.4288967781479282,0.8145481695669238,1952.480944635345,25.78021029461362,29.69589177021793,18.44722758632843,1614.964701801049,1500131,3000
Agua Azul Do Norte,2021,573.430963012849,0.6910395104895105,0.9016318181818183,0.5404935314685314,0.819845454545455,1627.439171047468,24.98626770712229,28.91370459237043,18.13862914919143,1322.215746483369,1500347,3375
Altamira,2021,5275.607606220828,0.6910940406406391,0.9092333238072111,0.5353066332592857,0.8324533901090267,1894.884921828,24.95189540682868,29.23017579177271,16.96231421051512,2672.836322671677,1500602,3600
Belterra,2021,22727.28243416191,0.5240067526446768,0.8746959446030963,0.3925264070025462,0.7694922729192514,1703.026722271453,26.05939829748406,28.73427285850515,16.1056574059319,1246.572441395624,1501451,3200
Brejo Grande Do Araguaia,2021,734.9226114705681,0.6385649903073172,0.8550449552885915,0.4826699280170649,0.8003365504471143,1664.458595877652,26.05782877516828,29.81816408391255,18.57861410331198,1481.226222860796,1501758,3180
Conceicao Do Araguaia,2021,5675.803403750654,0.6425442426547487,0.8625954264524109,0.4545987734144716,0.737946106304078,1336.133819373671,26.34381312616696,30.44880402165949,18.8098807463977,1410.499877404902,1502707,2408
Cumaru Do Norte,2021,7945.21958424068,0.6704008559948756,0.8953697956093863,0.5142371455191301,0.8564132475397414,1633.061478375015,24.76353226588382,29.0933776182925,18.29804107138449,2209.246312657325,1502764,2100
Dom Eliseu,2021,68947.53706625273,0.5081762553308911,0.882177217568831,0.3971823869334026,0.820052901957649,2027.819939840254,25.541329303931,29.92409550499096,17.81302493764863,2714.223183795167,1502939,3180
Floresta Do Araguaia,2021,3712.810464712924,0.6437023453860116,0.8691522686025417,0.4592434036018431,0.7507215970961887,1319.417482094497,26.16455703983873,30.11785152155047,18.62594428409161,1362.966007399262,1503044,1892
Ipixuna Do Para,2021,7454.894172639118,0.5409108111500353,0.8567922602791818,0.4033629773688081,0.751223455962168,2193.33203114303,25.95711401114422,30.47142952452185,17.57436574507182,2791.916843916713,1503457,3180
Maraba,2021,578.6749767626482,0.6652696923076923,0.824756,0.4889223076923075,0.6827199999999998,1745.44241585278,25.29714612903667,29.24575583156397,17.36633191474413,1711.457761005259,1504208,3101
Novo Progresso,2021,7338.570498471128,0.6778792966605875,0.9004643731071245,0.5171287060608334,0.818397602271279,1847.6464799349,24.56404962513988,28.93559746790355,17.13742272139672,2580.642994477265,1505031,3300
Paragominas,2021,127868.0713586229,0.5380799500540732,0.8742570293183455,0.4075164886060519,0.7807953784070291,1916.572128873989,25.77878761445699,30.24624232762711,17.51087531354916,2863.089738604252,1505502,3180
Placas,2021,1471.571408331301,0.5582578994945835,0.8365755188550567,0.4076030166798766,0.7013770024972195,1829.048601209869,25.04997210532695,29.1310815144917,16.21088325592007,2212.656714768373,1505650,2700
Redencao,2021,4981.156521425466,0.650941133804161,0.8874397022332519,0.4799888719221227,0.7931327543424306,1483.708095240663,25.76122236468853,29.84845744821906,18.55294411534222,1427.085313277367,1506138,1892
Rio Maria,2021,834.4103526954276,0.6573924825174825,0.8743454545454548,0.4830489510489511,0.7416863636363638,1480.102169891019,25.7279656746825,29.61717553539672,18.46649572212796,1295.491342303524,1506161,3334
